result_id,status,repair_field,old_value,new_value,score,D_score,E_score,execution_estimate,athlete_name,event_name,event_year,apparatus,vt_attempt,format,round,discipline,category,represented_country,reason
43194,applied,D_score,1.0,,0.85,1.0,,-0.15,Abaka Djala,African Championships,2018,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
2946,applied,D_score,2.4,,12.9,2.4,,10.5,Andrew Flynn,African Championships,2018,VT,2,INDIVIDUAL,FINAL,MAG,JUNIOR,RSA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
10514,applied,D_score,1.3,,1.1,1.3,,-0.2,Domingos Muatchicumba,African Championships,2018,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
10519,applied,D_score,1.2,,0.733,1.2,,-0.467,Domingos Muatchicumba,African Championships,2018,SR,,APPARATUS,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
83253,applied,D_score,2.0,,12.35,2.0,,10.35,Sihem Hamidi,African Championships,2018,VT,2,INDIVIDUAL,FINAL,WAG,JUNIOR,ALG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
41520,applied,D_score,1.3,,0.6,1.3,,-0.7,Xavier Bernardo,African Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
930,applied,D_score,2.2,,0.0,2.2,,-2.2,Ahmed Shishir,Asian Junior Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
10613,applied,D_score,1.2,,1.15,1.2,,-0.05,Don Uddith Sankalpa Yaddhige,Asian Junior Championships,2018,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,SRI,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
22364,applied,D_score,1.5,,0.0,1.5,,-1.5,Khumi Sangkheong,Asian Junior Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
36420,applied,D_score,1.6,,1.5,1.6,,-0.1,Shafiqul Alom Md,Asian Junior Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
35686,applied,D_score,2.8,,2.2,2.8,,-0.6,Scott Brooks,Australian Championships,2018,PH,,APPARATUS,FINAL,MAG,SENIOR,AUS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
75867,applied,D_score,3.3,,13.466,3.3,,10.166,Miriana Perkins,Australian Classic,2018,VT,2,INDIVIDUAL,QUALIFICATION,WAG,JUNIOR,AUS,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
29760,applied,D_score,1.5,,0.3,1.5,,-1.2,Nicolas Ivkic,Austrian Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
25477,applied,D_score,0.7,,0.0,0.7,,-0.7,Lukas Kranzlmüller,Austrian Team Open,2018,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,AUT,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
5342,applied,D_score,1.0,,0.55,1.0,,-0.45,Blake McManus,British Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
6353,applied,D_score,1.8,,1.45,1.8,,-0.35,Camron Connelly,British Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
12112,applied,D_score,0.9,,0.55,0.9,,-0.35,Euan McLellan,British Championships,2018,FX,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
27344,applied,D_score,2.2,,0.85,2.2,,-1.35,Matthew Heaney,British Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
15060,applied,D_score,5.2,,3.45,5.2,,-1.75,Gu Xinhong,Chinese Championships,2018,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,CHN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
47466,applied,D_score,1.0,,0.85,1.0,,-0.15,Angie Gonzalez,Colombian Championships,2018,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
47468,applied,D_score,0.2,,0.0,0.2,,-0.2,Angie Gonzalez,Colombian Championships,2018,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
16165,applied,D_score,2.4,,13.45,2.4,,11.05,Holger Lindequist,Danish Championships,2018,VT,2,INDIVIDUAL,FINAL,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
30555,applied,D_score,2.7,,2.25,2.7,,-0.45,Noah Royer,Elite Canada,2018,PB,,APPARATUS,FINAL,MAG,JUNIOR,CAN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
24855,applied,D_score,1.4,,0.333,1.4,,-1.067,Lucas Bahamondes,European Championships,2018,PH,,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,DEN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
27056,applied,D_score,0.6,,0.366,0.6,,-0.234,Mateo Zugec,European Championships,2018,HB,,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
18209,applied,D_score,1.3,,0.9,1.3,,-0.4,Jakob Byggmästar,Finnish Championships,2018,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,FIN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
17298,applied,D_score,1.4,,0.766,1.4,,-0.634,Ivan Asgeirsson,GK Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,ISL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
32289,applied,D_score,2.3,,2.05,2.3,,-0.25,Pelayo Rubio Cuesta,International GymSport,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,ESP,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
7718,applied,D_score,0.4,,11.2,0.4,,10.8,Cristobal Prado,Junior Pan Am Championships,2018,PB,,INDIVIDUAL,FINAL,MAG,JUNIOR,CHI,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
18310,applied,D_score,1.4,,0.25,1.4,,-1.15,Jakub Dobrowolski,Polish Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,POL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
36300,applied,D_score,2.6,,2.5,2.6,,-0.1,Sergio Moyano,South American Games,2018,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,BOL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
2788,applied,D_score,4.1,,14.55,4.1,,10.45,Andrei Muntean,Top 12 Series 1,2018,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,ROU,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
42750,applied,D_score,3.5,,13.85,3.5,,10.35,Zachary Tiderman,U.S. Championships,2018,PB,,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,USA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
42668,applied,D_score,1.4,,0.35,1.4,,-1.05,Zac Williams,Welsh Championships,2018,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
163188,applied,D_score,1.1,,0.9,1.1,,-0.2,Janine Hashemi,1st Bundesliga,2019,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,GER,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
119157,applied,D_score,2.2,,12.65,2.2,,10.45,Marco Gigli,2nd Italian Serie A,2019,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,ITA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
140207,applied,D_score,1.7,,1.2,1.7,,-0.5,Adekemi Victoria Adesida,African Games,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
140212,applied,D_score,0.6,,0.233,0.6,,-0.367,Adekemi Victoria Adesida,African Games,2019,UB,,APPARATUS,FINAL,WAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
94852,applied,D_score,1.9,,0.0,1.9,,-1.9,Ayele Afewerk Habteweld,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,ETH,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
102516,applied,D_score,0.7,,0.3,0.7,,-0.4,Evaristo Tchikungu,African Games,2019,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
103768,applied,D_score,1.4,,0.0,1.4,,-1.4,Franck Max Monti,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
103769,applied,D_score,0.6,,0.1,0.6,,-0.5,Franck Max Monti,African Games,2019,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
105422,applied,D_score,1.5,,0.2,1.5,,-1.3,Haftamu Muluye Tigabu,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,ETH,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
160476,applied,D_score,0.7,,0.45,0.7,,-0.25,Helen Ocheke,African Games,2019,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
121116,applied,D_score,1.4,,1.233,1.4,,-0.167,Michael Yakubu Adamu,African Games,2019,HB,,APPARATUS,FINAL,MAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
121109,applied,D_score,1.8,,0.5,1.8,,-1.3,Michael Yakubu Adamu,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
121110,applied,D_score,1.9,,0.0,1.9,,-1.9,Michael Yakubu Adamu,African Games,2019,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
179894,applied,D_score,2.6,,12.633,2.6,,10.033,Nancy Taman,African Games,2019,VT,2,APPARATUS,FINAL,WAG,SENIOR,EGY,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
122692,applied,D_score,1.2,,0.0,1.2,,-1.2,Negaso Tadesse Kejela,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,ETH,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
182539,applied,D_score,0.4,,0.2,0.4,,-0.2,Oluwadamilola Nike Oluwafemi,African Games,2019,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
126416,applied,D_score,1.4,,0.8,1.4,,-0.6,Prosper Okosun,African Games,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,NGR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
127150,applied,D_score,0.9,,0.0,0.9,,-0.9,Rehobot Aberham Ayza,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,ETH,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
127414,applied,D_score,1.3,,0.3,1.3,,-1.0,Repene Magalhães,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
127415,applied,D_score,1.2,,0.0,1.2,,-1.2,Repene Magalhães,African Games,2019,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
100520,applied,D_score,2.2,,1.45,2.2,,-0.75,Samuel Paulson Djider,African Games,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
100521,applied,D_score,0.6,,0.0,0.6,,-0.6,Samuel Paulson Djider,African Games,2019,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CMR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
137473,applied,D_score,0.7,,0.05,0.7,,-0.65,Xavier Bernardo,African Games,2019,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,ANG,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
109273,applied,D_score,2.7,,2.433,2.7,,-0.267,Jakub Dobrowolski,Barborka Cup,2019,PB,,INDIVIDUAL,FINAL,MAG,JUNIOR,POL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
103697,applied,D_score,3.6,,14.1,3.6,,10.5,Francisco Barretto,Brazilian Championships,2019,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,BRA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
105365,applied,D_score,1.6,,0.5,1.6,,-1.1,Gustavo Moraes,Brazilian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,BRA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
132903,applied,D_score,3.6,,13.85,3.6,,10.25,Tales Damasio,Brazilian Championships,2019,VT,1,INDIVIDUAL,FINAL,MAG,SENIOR,BRA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
95278,applied,D_score,1.0,,0.45,1.0,,-0.55,Benjamin McBain,British Championships,2019,HB,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
117284,applied,D_score,2.1,,1.5,2.1,,-0.6,Loui Heap,British Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
104455,applied,D_score,2.8,,12.95,2.8,,10.15,Gao Yujie,Chinese National Youth Games,2019,VT,2,INDIVIDUAL,QUALIFICATION,MAG,JUNIOR,CHN,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
119034,applied,D_score,1.9,,1.367,1.9,,-0.533,Manuel Cifuentes,Colombian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,COL,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
119545,applied,D_score,1.9,,0.667,1.9,,-1.233,Marko Jovicic,Croatian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,SENIOR,CRO,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
166135,applied,D_score,0.7,,0.4,0.7,,-0.3,Karena Child,English Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,GBR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
113241,applied,D_score,2.6,,2.133,2.6,,-0.467,Karl Idesjö,European Championships,2019,PH,,INDIVIDUAL,QUALIFICATION,MAG,SENIOR,SWE,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
94823,applied,D_score,2.8,,13.55,2.8,,10.75,Axel Joinel,French Championships,2019,VT,1,INDIVIDUAL,FINAL,MAG,JUNIOR,FRA,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
92429,applied,D_score,0.7,,0.35,0.7,,-0.35,Aman Salim,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
92446,applied,D_score,0.7,,0.65,0.7,,-0.05,Amit Choudhary,Indian Championships,2019,PB,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
145017,applied,D_score,0.4,,0.25,0.4,,-0.15,Ankitha Raj K.,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
145019,applied,D_score,0.6,,0.25,0.6,,-0.35,Ankitha Raj K.,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
146050,applied,D_score,0.3,,0.25,0.3,,-0.05,Aprajitha M.,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
94493,applied,D_score,0.7,,0.25,0.7,,-0.45,Aryan Kumar,Indian Championships,2019,FX,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
94495,applied,D_score,1.3,,1.1,1.3,,-0.2,Aryan Singhal,Indian Championships,2019,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
94497,applied,D_score,0.1,,0.05,0.1,,-0.05,Aryan Singhal,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
146474,applied,D_score,0.2,,0.0,0.2,,-0.2,Ashwini Patil,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
146476,applied,D_score,0.6,,0.25,0.6,,-0.35,Ashwini Patil,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
147438,applied,D_score,0.4,,0.0,0.4,,-0.4,Bansari Ramna,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
147440,applied,D_score,0.2,,0.0,0.2,,-0.2,Bansari Ramna,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
147613,applied,D_score,0.7,,0.05,0.7,,-0.65,Beenu Sharma,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
147615,applied,D_score,0.2,,0.05,0.2,,-0.15,Beenu Sharma,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
96013,applied,D_score,1.3,,0.2,1.3,,-1.1,C Sarjith Kumar,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
151958,applied,D_score,0.5,,0.15,0.5,,-0.35,D. Mohan Rupa,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
152519,applied,D_score,0.9,,0.05,0.9,,-0.85,Darshna Kalal,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
152993,applied,D_score,1.2,,0.2,1.2,,-1.0,Diksha Bassi,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
105353,applied,D_score,1.2,,0.05,1.2,,-1.15,Gurjeet Singh,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
105892,applied,D_score,0.1,,0.01,0.1,,-0.09,Harsh Sahu,Indian Championships,2019,HB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
105894,applied,D_score,0.7,,0.05,0.7,,-0.65,Harsh Sahu,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
162668,applied,D_score,1.8,,0.0,1.8,,-1.8,Ishita Dhameliya,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
165586,applied,D_score,0.6,,0.0,0.6,,-0.6,K. Latha Sarvani,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
165588,applied,D_score,0.2,,0.0,0.2,,-0.2,K. Latha Sarvani,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
165591,applied,D_score,1.9,,1.75,1.9,,-0.15,K. Susmitha,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
166608,applied,D_score,0.4,,0.0,0.4,,-0.4,Kathalyne Nirubhama,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
114333,applied,D_score,1.3,,1.05,1.3,,-0.25,Khuswant Singh,Indian Championships,2019,FX,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
118541,applied,D_score,1.6,,1.35,1.6,,-0.25,M Madhuvan,Indian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
118548,applied,D_score,1.3,,0.25,1.3,,-1.05,M Sathish Kumar,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
118556,applied,D_score,1.2,,0.6,1.2,,-0.6,M Vignesh,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
177265,applied,D_score,0.4,,0.0,0.4,,-0.4,Mathiuhuailiu Pame,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
122500,applied,D_score,1.5,,1.25,1.5,,-0.25,Naren Katta,Indian Championships,2019,PB,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
124130,applied,D_score,1.2,,0.7,1.2,,-0.5,Nishant Baghela,Indian Championships,2019,PB,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
125025,applied,D_score,1.2,,0.25,1.2,,-0.95,P Arshad Khan,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
183947,applied,D_score,1.3,,0.9,1.3,,-0.4,Pooja ,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
126530,applied,D_score,1.3,,0.45,1.3,,-0.85,R Sasi Kumar,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
184690,applied,D_score,0.6,,0.35,0.6,,-0.25,Rakhi ,Indian Championships,2019,BB,,INDIVIDUAL,FINAL,WAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
127785,applied,D_score,1.8,,1.6,1.8,,-0.2,Rishikesh Patil,Indian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
185539,applied,D_score,0.7,,0.25,0.7,,-0.45,Riya Pandey,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
129038,applied,D_score,0.1,,0.05,0.1,,-0.05,S Alim Basha,Indian Championships,2019,SR,,INDIVIDUAL,FINAL,MAG,SENIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
129368,applied,D_score,1.7,,1.35,1.7,,-0.35,Samip Prajapati,Indian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
192458,applied,D_score,0.2,,0.0,0.2,,-0.2,U. Harini Priya,Indian Championships,2019,UB,,INDIVIDUAL,FINAL,WAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
135221,applied,D_score,2.1,,1.85,2.1,,-0.25,V Sai Durga,Indian Championships,2019,PH,,INDIVIDUAL,FINAL,MAG,JUNIOR,IND,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
147555,applied,D_score,2.3,,12.375,2.3,,10.075,Beatriz Cardoso,International GymSport,2019,FX,,APPARATUS,FINAL,WAG,SENIOR,POR,Estimated E score outside the valid 0-10 range; D_score cannot be trusted without source confirmation and is marked not available
